JSON_Name1,alcohol,chlorides,citricacid,density,fixedacidity,freesulfurdioxide,id,ph,quality,residualsugar,sulphates,totalsulfurdioxide,volatileacidity,winetype
6184,9.5,0.042,0.71,0.99784,6.8,21,6185,2.85,6,17.5,0.5,114,0.19,white
6277,10.8,0.05,0.34,0.99526,6.6,59,6278,3.22,5,11.6,0.4,140,0.22,white
1010,12.7,0.018,0.34,0.9898,6.9,57,1011,3.28,9,4.2,0.36,119,0.36,white
2630,9.4,0.048,0.56,0.9993,8.4,55,2631,3.07,6,13.8,0.58,190,0.35,white
5750,9.2,0.081,0.36,0.9972,7.2,13,5751,3.48,5,2,0.64,45,0.415,red
2531,10.9,0.036,0.46,0.99264,6.7,15,2532,3.37,5,1.6,0.49,92,0.14,white
5205,11.45,0.036,0.34,0.99097,6,52,5206,3.44,6,1,0.44,184,0.24,white
2431,12.5,0.027,0.26,0.99228,7,37,2432,3.06,8,9.2,0.34,122,0.22,white
1548,9,0.029,0.27,0.9949,5.5,22,1549,3.34,5,4.6,0.44,104,0.14,white
4267,9.8,0.068,0.23,0.99382,7.7,28,4268,3.11,5,2,0.62,138,0.3,white
5513,9.2,0.046,0.49,0.9956,6.4,53,5514,3.24,6,7.3,0.43,206,0.27,white
1510,11.5,0.036,0.49,0.9932,6.9,49,1511,3.2,6,6.6,0.27,172,0.19,white
5994,9.6,0.047,0.3,0.99705,6.8,69,5995,3.16,6,13,0.5,160,0.27,white
3969,9.7,0.043,0.07,0.9944,5.3,34,3970,3.34,5,6.9,0.57,149,0.58,white
5000,8.9,0.044,0.2,0.99862,5.7,41,5001,3.22,6,16,0.46,113,0.22,white
5614,11,0.048,0.32,0.99282,6.2,47,5615,3.21,6,6.3,0.6,159,0.27,white
4060,10,0.017,0.32,0.99348,6.7,32,4061,3.12,6,3.7,0.44,99,0.13,white
1537,10.2,0.048,0.35,0.9939,6.9,36,1538,3.32,6,5.4,0.42,108,0.115,white
3922,9.7,0.098,0.4,1.0006,10,10,3923,3.48,5,2.9,0.91,26,0.29,red
2658,9.5,0.082,0.34,0.998,7,16,2659,3.55,5,2.7,0.6,72,0.45,red
2111,12.1,0.034,0.4,0.99144,5.6,36,2112,3.21,7,6.1,0.43,118,0.28,white
2248,11.2,0.03,0.47,0.9922,5.6,19,2249,3.56,6,4.5,0.45,112,0.19,white
1332,9,0.034,0.16,0.9955,6.9,65,1333,3.08,6,6.8,0.39,212,0.29,white
916,11.1,0.09,0.32,0.9966,7.2,43,917,3.32,5,2.5,0.79,113,0.34,red
433,12.1,0.04,0.37,0.9912,8,15,434,3.06,6,1.3,0.61,96,0.18,white
3163,9.4,0.083,0.29,0.99642,7.8,21,3164,3.16,5,4.3,0.53,64,0.82,red
2767,10.3,0.056,0.47,0.99695,9.6,9,2768,3.22,7,1.4,0.82,24,0.32,red
5589,10.5,0.045,0.42,0.9916,7.1,47,5590,2.95,6,1.4,0.31,157,0.18,white
23,9,0.05,0.34,0.9983,7.3,38,24,3.03,6,15.4,0.42,174,0.24,white
2213,10.6,0.037,0.49,0.9951,8.2,53,2214,3.02,6,9.6,0.33,154,0.22,white
3361,9.5,0.168,0.17,0.99736,7.4,52,3362,3.28,5,5.4,0.5,98,0.64,red
6436,9.6,0.04,0.36,0.998,7.3,38,6437,3.3,6,12.7,0.79,140,0.28,white
2886,12,0.02,0.34,0.99212,6.8,38,2887,3.18,7,7.4,0.44,133,0.39,white
5912,11.6,0.053,0.22,0.9926,7.4,33,5913,3.13,6,5.25,0.45,180,0.3,white
810,11.7,0.064,0.34,0.99516,9.1,12,811,3.26,7,2,0.84,25,0.3,red
917,11.2,0.029,0.36,0.99126,7,28,918,3.11,7,2.6,0.37,98,0.16,white
3555,9.7,0.075,0.13,0.9959,7,15,3556,3.36,6,2.2,0.59,35,0.55,red
5985,11.3,0.036,0.29,0.9904,5.9,23,5986,3.19,5,1.1,0.38,56,0.3,white
5584,9.5,0.05,0.32,0.994,8.2,17,5585,3.14,5,1.5,0.58,101,0.17,white
2918,12.2,0.029,0.31,0.99077,8.3,14,2919,2.95,6,2,0.77,141,0.26,white
5105,10,0.063,0.28,0.9964,6,31,5106,3.69,5,4.8,0.71,201,0.27,white
1648,9.8,0.052,0.49,0.9924,6.3,34,1649,2.99,6,1.5,0.61,134,0.26,white
567,9.3,0.108,0.24,0.9967,7.3,18,568,3.26,5,1.9,0.59,102,0.73,red
4609,9.8,0.045,0.38,0.9975,7,54,4610,3.18,6,15.3,0.42,120,0.15,white
766,11,0.032,0.04,0.99036,6,8,767,3.14,4,0.8,0.4,50,0.615,white
1807,10.4,0.077,0.2,0.9956,7.1,28,1808,3.37,6,1.9,0.64,54,0.46,red
3347,10.8,0.034,0.32,0.99114,6.4,40,3348,3.31,7,0.9,0.58,114,0.25,white
4454,9.6,0.076,0.37,0.9974,8.3,8,4455,3.26,6,1.4,0.7,23,0.26,red
4834,9.6,0.05,0.26,0.99514,6.4,53,4835,3.14,5,7.9,0.5,180,0.32,white
5715,9.4,0.045,0.23,0.9981,7.1,44,5716,3.11,5,13.7,0.53,192,0.46,white
4303,12.2,0.039,0.39,0.9928,7,46,4304,3.21,7,6.2,0.35,163,0.46,white
3228,9.8,0.078,0.28,0.998,9.9,21,3229,3.28,5,2.6,0.51,77,0.74,red
2717,10.8,0.071,0.55,0.9986,11.8,5,2718,3.11,6,2.1,0.62,19,0.38,red
6150,11.4,0.086,0.42,0.99546,7.9,8,6151,3.35,6,2,0.6,19,0.34,red
3164,10.9,0.059,0.26,0.9955,7.8,33,3165,3.04,6,9.9,0.42,181,0.39,white
3237,10.1,0.08,0.03,0.99498,5.6,6,3238,3.66,4,1.5,0.62,13,0.62,red
168,8.9,0.046,0.58,0.9983,7.7,60,169,3.08,5,12.1,0.46,177,0.28,white
5190,10.3,0.175,0.67,0.99244,6.8,16,5191,3.06,6,1.5,0.56,98,0.37,white
2369,10.5,0.034,0.36,0.9944,8.2,12,2370,3.01,8,6.8,0.38,90,0.22,white
3783,10.8,0.042,0.36,0.99143,6,13,3784,3.22,6,1.6,0.54,61,0.16,white
6305,9.4,0.053,0.38,0.99787,6.6,49,6306,3.3,6,9.7,0.57,226,0.39,white
3446,13.4,0.04,0.24,0.98862,7.1,24,3447,2.94,8,2.7,0.38,87,0.45,white
3988,9.8,0.102,0.1,0.99565,7.7,28,3989,3.08,6,1.8,0.49,109,0.58,red
2307,9.7,0.039,0.23,0.99705,6.3,47,2308,3.14,6,14.9,0.35,142,0.25,white
5383,11.4,0.068,0.5,0.996,10.4,13,5384,3.1,6,2.3,0.87,19,0.43,red
4169,9.6,0.048,0.2,0.9929,6.3,48,4170,3.17,5,2,0.51,191,0.36,white
5582,11.75,0.031,0.25,0.99072,5.3,45,5583,3.31,7,3.9,0.58,130,0.4,white
808,9.8,0.081,0.05,0.9966,7,13,809,3.39,5,2,0.57,54,0.735,red
1710,9,0.051,0.26,0.9976,6.2,54,1711,3.25,5,13.2,0.46,201,0.36,white
5502,9.5,0.048,0.25,0.996,6.8,10,5503,3.36,4,3.2,0.52,57,0.705,white
13,12.6,0.037,0.26,0.9904,5.6,18,14,3.42,6,3.6,0.5,115,0.25,white
1764,12.7,0.053,0.26,0.98982,6,57,1765,3.22,6,3.1,0.39,128,0.44,white
2223,12,0.037,0.35,0.99006,6.6,37,2224,3.18,7,1.5,0.68,107,0.19,white
2113,10,0.059,0.34,0.99882,8.6,42,2114,3.17,6,11.8,0.52,240,0.33,white
2447,9.2,0.038,0.38,0.9934,8.3,15,2448,3.03,5,1.1,0.43,75,0.4,white
277,11.4,0.044,0.36,0.9914,6.3,47,278,3.27,7,2.1,0.74,146,0.12,white
5737,8.9,0.066,0.42,0.9979,7.4,48,5738,2.89,6,14,0.42,198,0.24,white
5316,11,0.043,0.36,0.9925,7.1,21,5317,3.16,7,1.2,0.42,90,0.16,white
2167,10.7,0.037,0.33,0.9951,7.7,32,2168,3.39,7,6.7,0.62,155,0.28,white
728,10.4,0.034,0.4,0.9944,7.1,13,729,3.42,5,1.5,0.6,84,0.32,white
1818,10.9,0.044,0.49,0.9928,8.2,29,1819,3.24,4,1,0.36,118,0.29,white
1550,9.4,0.072,0.24,0.996,7.9,15,1551,3.27,6,2,0.54,105,0.53,red
5587,9.6,0.055,0.44,0.99488,6.4,52,5588,3.1,5,8.9,0.48,164,0.33,white
1738,9.2,0.056,0.64,0.9972,7.1,12,1739,3.05,5,13.2,0.39,105,0.33,white
6186,10,0.044,0.74,0.996,7.8,59,6187,3.22,6,7.5,0.64,160,0.26,white
3218,12.3,0.03,0.27,0.99172,7.6,32,3219,3.22,7,5.2,0.62,101,0.4,white
1462,11.2,0.042,0,0.99135,6,7,1463,3.37,4,1.4,0.38,55,0.395,white
2386,9.3,0.073,0.23,0.99675,8,17,2387,3.26,5,3.2,0.57,119,0.57,red
6275,9.2,0.06,0.32,0.9952,7.7,47,6276,3.37,6,1.4,0.42,150,0.12,white
1964,8.9,0.041,0.18,0.9959,6.8,71,1965,3.14,5,7.5,0.41,223,0.32,white
451,11,0.032,0.22,0.99404,6.4,53,452,3.24,6,7.4,0.58,172,0.2,white
4776,9,0.059,0.4,1,7.5,44,4777,2.99,5,18.9,0.46,170,0.305,white
420,8.8,0.053,0.15,0.99347,6,35,421,3.08,5,1.2,0.46,124,0.26,white
2644,9.2,0.053,0.26,0.9965,6.9,32,2645,3.25,6,8.3,0.51,180,0.32,white
4100,12.7,0.022,0.45,0.99134,6.5,31,4101,3.2,7,7.7,0.7,97,0.32,white
5013,12.2,0.09,0.26,0.9953,5.2,23,5014,3.71,6,2.3,0.62,74,0.49,red
1377,8.8,0.045,0.62,0.99779,7.5,51,1378,3.16,5,10.6,0.44,153,0.24,white
4117,9.1,0.049,0.53,0.99792,7.9,63,4118,2.94,5,12.9,0.45,139,0.36,white
5109,11.5,0.046,0.31,0.99098,6.5,17,5110,3.15,5,3.9,0.31,106,0.22,white
1426,11.5,0.053,0.18,0.98956,5.1,13,1427,3.22,5,1,0.39,99,0.23,white
590,11.5,0.029,0.29,0.99112,6.6,43,591,2.93,7,5.35,0.43,106,0.21,white
693,11,0.066,0.47,0.9978,10.5,6,694,3.15,7,2.1,0.9,24,0.24,red
4130,8.8,0.057,0.27,0.99807,7.3,45,4131,2.94,8,13.9,0.41,155,0.19,white
4095,12,0.048,0.31,0.98953,5.2,17,4096,3.24,7,1.7,0.37,61,0.21,white
6416,10.9,0.057,0.39,0.99176,7.9,21,6417,3.05,5,2,0.52,138,0.21,white
5653,10.5,0.055,0.4,0.99532,6.8,41,5654,2.98,6,9.85,0.56,103,0.19,white
5710,9,0.067,0.35,0.9972,6.5,61,5711,3.15,4,9.8,0.57,180,0.28,white
3356,9.2,0.114,0.43,0.997,7.7,22,3357,3.25,5,2.2,0.73,114,0.935,red
493,9.5,0.041,0.26,0.9941,6.5,40,494,3.34,6,1.4,0.72,141,0.18,white
5104,10,0.054,0.39,0.9976,10.2,6,5105,3.17,5,1.9,0.47,17,0.67,red
5261,9.1,0.045,0.16,0.994,6.6,28,5262,3.12,6,3.1,0.35,92,0.56,white
3119,10.2,0.1,0.22,0.9967,8.6,7,3120,3.2,6,2,0.56,27,0.53,red
2612,11.3,0.048,0.3,0.99045,5.3,25,2613,3.32,6,1.2,0.62,119,0.33,white
4670,11.3,0.033,0.49,0.9955,7.8,37,4671,3.14,6,13,0.35,158,0.43,white
4007,10.9,0.039,0.29,0.9915,6.6,13,4008,3.05,6,1.4,0.49,67,0.26,white
775,13.7,0.024,0.32,0.98906,5.8,28,776,3.25,7,4.5,0.52,94,0.31,white
4495,9.3,0.048,0.49,0.9929,7.2,11,4496,3.01,5,1.1,0.42,138,0.4,white
5685,11.4,0.079,0,0.9956,7,39,5686,3.39,6,2.1,0.84,55,0.54,red
2901,9,0.074,0.3,0.99717,8,32,2902,3.39,5,1.9,0.61,84,0.39,red
3195,8.9,0.049,0.3,0.9963,7.4,38,3196,3.13,6,7.9,0.48,157,0.26,white
777,10,0.094,0.19,0.99787,8.8,30,778,3.22,6,4,0.5,69,0.61,red
5028,9.1,0.197,0.44,0.9942,6.4,75,5029,3.01,5,3.6,0.38,183,0.29,white
4939,9.3,0.064,0.22,0.9952,6.9,55,4940,3.29,6,4.6,0.37,152,0.17,white
642,11.5,0.072,0,0.99379,6.3,26,643,3.51,6,2.9,0.6,52,0.76,red
1863,9.5,0.057,0.33,0.9934,6.7,52,1864,3.02,7,2.9,0.48,173,0.25,white
1740,11.1,0.055,0.21,0.9914,6,42,1741,3.32,6,1.3,0.43,168,0.29,white
773,13.2,0.027,0.31,0.98964,5.6,11,774,3.46,7,2.7,0.4,100,0.19,white
1641,10.4,0.04,0.27,0.9932,7.8,25,1642,3.01,5,1.2,0.55,106,0.34,white
4396,12,0.035,0.29,0.9939,8.2,37,4397,3.16,5,7.6,0.34,122,0.36,white
1853,11.4,0.05,0.29,0.9912,6.6,40,1854,3.06,7,1.8,0.44,147,0.16,white
2006,9.2,0.071,0.2,1.0015,10,13,2007,3.16,6,11,0.69,50,0.49,red
966,11.2,0.042,0.36,0.9941,7.8,38,967,3.26,8,7,0.37,161,0.29,white
5285,12.5,0.044,0.33,0.99035,8,28,5286,3.03,6,1.2,0.43,101,0.24,white
239,9.6,0.056,0.3,0.9954,7.2,26,240,3.44,6,6.8,0.4,105,0.115,white
4836,11.1,0.081,0.33,0.9949,6.9,22,4837,3.41,6,2.2,0.75,36,0.41,red
4743,9.2,0.04,0.18,0.99736,6.4,21,4744,3.14,5,15,0.5,116,0.29,white
835,12.5,0.04,0.46,0.9906,7.2,3,836,3.04,4,5,0.53,29,0.31,white
542,9.3,0.05,0.24,0.99943,6.1,33,543,3.12,5,18.35,0.61,184,0.34,white
503,13,0.024,0.25,0.98959,7.8,27,504,2.98,6,3.4,0.37,99,0.28,white
3857,9.5,0.049,0.47,0.9927,6.1,50,3858,3.19,5,1.4,0.45,187,0.3,white
3849,9.8,0.058,0.38,0.9962,8.2,10,3850,3.26,5,1.5,0.74,29,0.39,red
3620,9.2,0.057,0.44,0.99804,6.2,39,3621,3.14,5,15.8,0.51,167,0.25,white
3309,9.8,0.041,0.22,0.9957,6.2,26,3310,3.44,7,7.3,0.64,157,0.28,white
3734,12,0.037,0.32,0.9918,7.1,27,3735,3.19,5,1.4,0.62,126,0.37,white
2620,10.6,0.045,0.42,0.9959,8,41,2621,3.17,5,7.1,0.43,169,0.28,white
1100,10.9,0.028,0.4,0.9914,7.8,23,1101,3.14,7,1.8,0.39,122,0.3,white
6106,9,0.039,0.35,0.9994,6.8,38,6107,3.24,6,17.5,0.42,153,0.22,white
6426,9,0.076,0.27,0.9967,6.8,47,6427,3.05,5,10.7,0.38,154,0.25,white
2,9.9,0.049,0.42,0.9953,6.7,31,3,3.12,7,9.1,0.74,150,0.21,white
5966,10.2,0.036,0.33,0.99521,6.1,27,5967,3.34,6,10.7,0.52,98,0.32,white
3610,10.4,0.05,0.12,0.99268,6.1,11,3611,3.42,4,1.8,0.48,76,0.6,white
82,10.8,0.027,0.26,0.99268,6.3,36,83,3.53,6,1.6,0.56,141,0.2,white
2256,11.1,0.084,0.09,0.9994,8.1,18,2257,3.43,6,2.8,0.72,49,0.72,red
3192,12.4,0.093,0.48,0.99408,8.3,6,3193,3.26,7,2.1,0.62,12,0.28,red
719,11.6,0.041,0.34,0.98981,5.6,14,720,3.04,7,2,0.45,73,0.24,white
3073,9.1,0.048,0.26,0.9964,7.4,47,3074,3.26,5,8.6,0.36,206,0.31,white
5432,10,0.136,0.55,0.99752,9.9,24,5433,3.35,5,1.7,0.94,52,0.72,red
2182,9.9,0.074,0,0.9972,7.1,16,2183,3.47,6,1.8,0.7,34,0.6,red
6036,10.9,0.033,0.3,0.99225,5.9,28,6037,3.39,7,2,0.69,92,0.24,white
1719,11.2,0.089,0.07,0.99684,7.2,10,1720,3.37,7,5.5,0.68,18,0.48,red
771,9.4,0.157,0.48,0.9976,8.1,5,772,3.3,5,1.8,1.05,17,0.38,red
1552,11.95,0.029,0.36,0.99318,6.8,44,1553,3.28,7,8.9,0.35,128,0.34,white
850,10.2,0.037,0.32,0.99137,5.8,14,851,3.19,6,1.2,0.5,119,0.15,white
4904,9.5,0.049,0.34,0.994,6.3,14,4905,3.3,6,1.6,0.49,132,0.3,white
4677,9.8,0.049,0.33,0.9987,7.2,50,4678,3.41,5,12.7,0.4,183,0.23,white
4690,10,0.103,0.24,0.9978,9.9,6,4691,3.34,4,2.3,0.52,14,0.5,red
5442,9.2,0.042,0.35,0.9967,6.4,54,5443,3.23,5,10.3,0.47,140,0.23,white
2146,9.1,0.07,0.41,1.00118,6.1,67,2147,3.39,5,19.35,0.53,207,0.36,white
2419,11.1,0.032,0.4,0.992,7.4,9,2420,3.09,6,4.3,0.39,95,0.24,white
2306,12,0.041,0.32,0.98978,7.3,29,2307,3.07,6,1.2,0.45,94,0.26,white
4054,9.3,0.046,0.43,0.9982,8.3,22,4055,3.38,5,9.2,0.47,126,0.33,white
1996,10.4,0.109,0.66,1,11.9,10,1997,3.15,7,3.1,0.85,23,0.43,red
5990,9.5,0.105,0.54,0.9988,10.4,5,5991,3.25,5,2.7,0.63,19,0.28,red
5212,11,0.056,0.41,0.99396,7.9,6,5213,3.29,6,1.5,0.71,35,0.33,red
1286,12.4,0.054,0.27,0.9914,5.8,30,1287,3.53,5,2.6,0.42,156,0.28,white
939,10.7,0.028,0.49,0.9962,7.1,40,940,3.22,5,8.7,0.36,184,0.85,white
2666,10.1,0.079,0.24,0.9991,10,19,2667,3.18,6,2.2,0.56,58,0.56,red
2388,9.9,0.069,0.31,0.9958,7.6,13,2389,3.26,6,2.1,0.54,74,0.43,red
6475,9.5,0.136,0.29,0.99336,6.6,15,6476,3.18,5,2.4,0.6,93,0.38,white
4943,10.5,0.039,0.49,0.9926,7.3,34,4944,3.14,6,1.3,0.77,136,0.155,white
4933,9.8,0.041,0.21,0.99441,5.8,48,4934,3.16,5,7.2,0.49,146,0.34,white
4993,11.4,0.037,0.37,0.9902,7.6,4,4994,3.03,4,0.8,0.39,100,0.48,white
5728,9.6,0.05,0.26,0.99514,6.4,53,5729,3.14,5,7.9,0.5,180,0.32,white
4184,9.9,0.044,0.22,0.99286,7.3,43,4185,3.14,5,1.4,0.46,176,0.34,white
4946,9.7,0.064,0.29,0.99737,7.1,56,4947,3.16,7,15.5,0.41,115.5,0.13,white
6181,11.2,0.033,0.29,0.99132,6.9,14,6182,3.1,7,2.3,0.58,82,0.15,white
3806,9,0.046,0.38,0.9955,6.4,35,3807,3.1,5,7.8,0.37,192,0.3,white
4152,12.2,0.036,0.05,0.99269,7,19,4153,3.26,6,8,0.46,164,0.55,white
6227,9.8,0.082,0,0.9964,7.8,8,6228,3.38,6,2,0.59,16,0.645,red
6086,9.7,0.051,0.3,0.99756,7.2,40,6087,3.48,5,8.4,0.62,167,0.34,white
3748,10,0.057,0.33,0.99693,7.3,48,3749,3.1,6,11.8,0.55,127,0.26,white
4447,10.4,0.029,0.23,0.9931,7.6,13,4448,3.04,5,2,0.33,151,0.54,white
1717,10.5,0.032,0.25,0.994,5.6,12,1718,3.31,5,9.7,0.34,68,0.245,white
6204,11.6,0.037,0.44,0.9911,7.6,49,6205,3.06,6,3.8,0.37,146,0.24,white
2252,9,0.056,0.21,0.99827,6.9,49,2253,3.11,5,15.7,0.48,159,0.3,white
3217,11.4,0.039,0.31,0.99376,6.9,37,3218,3.32,6,7,0.49,175,0.26,white
4971,9,0.08,0.18,0.9972,8.1,13,4972,3.3,6,1.9,0.59,35,0.545,red
5120,8.8,0.046,0.36,1,6.8,32,5121,3.27,5,18.1,0.48,133,0.21,white
6055,9.5,0.066,0.02,0.9972,7,8,6056,3.47,6,2.1,0.67,25,0.65,red
5865,12,0.042,0.29,0.992,6.4,24,5866,3.23,7,5.85,0.32,99,0.125,white
801,9.4,0.157,0.23,0.99471,6.7,49,802,3.17,5,5,0.49,145,0.43,white
1689,12.6,0.035,0.34,0.98949,6.7,45,1690,3.24,7,1.5,0.36,123,0.21,white
29,8.8,0.066,0.2,0.9991,6.3,36,30,3.14,5,17.9,0.51,161,0.33,white
5814,11.1,0.023,0.28,0.99062,8.1,49,5815,2.92,6,0.9,0.36,87,0.2,white
3932,12.5,0.032,0.32,0.99134,7.4,29,3933,3.1,6,3.7,0.67,193,0.26,white
978,10.5,0.036,0.49,0.992,8.8,14,979,2.96,4,1,0.33,56,0.35,white
259,11.8,0.107,0.5,0.9979,10,7,260,3.26,6,3.4,0.93,21,0.42,red
4856,9.4,0.05,0.68,0.9946,7.3,31,4857,3.32,6,1.5,0.64,156,0.19,white
2998,9.5,0.117,0.2,0.99459,6.4,61,2999,3.24,5,5.6,0.43,183,0.37,white
125,8.5,0.054,0.48,1.00038,6.5,56,126,2.98,6,18,0.61,183,0.18,white
4855,10.2,0.046,0.32,0.9934,5.7,20,4856,3.8,6,1.2,0.41,155,0.27,white
30,9.2,0.076,0.25,0.99668,8,34,31,3.19,5,3.4,0.42,85,0.81,red
2033,12.2,0.035,0.28,0.9918,7.7,36,2034,3.19,7,4.9,0.58,109,0.39,white
4437,12.5,0.019,0.38,0.98961,6.2,22,4438,3.05,6,5.1,0.36,82,0.19,white
3175,11.3,0.031,0.25,0.99241,5,24,3176,3.39,6,7.8,0.4,116,0.35,white
4160,9.2,0.048,0.27,0.9936,7.2,30,4161,3.1,6,2.4,0.51,149,0.27,white
1636,10.9,0.041,0.37,0.99153,6.1,24,1637,3.18,6,2.6,0.5,99,0.19,white
406,9.4,0.045,0.36,0.99556,8.6,11,407,3.17,4,1.4,0.47,119,0.34,white
1747,11.7,0.097,0.53,0.9986,9.9,6,1748,3.27,7,6.7,0.82,19,0.4,red
3908,10.4,0.045,0.28,0.9954,7,37,3909,3.25,6,8.7,0.54,222,0.21,white
3389,10.6,0.042,0.14,0.9931,5.9,27,3390,3.46,7,2.7,0.51,160,0.46,white
6146,10.5,0.034,0.33,0.99144,6.7,9,6147,3.08,6,3.6,0.4,45,0.27,white
3310,11,0.03,0.49,0.994,7.4,26,3311,2.99,7,9.3,0.32,132,0.19,white
2324,9.2,0.168,0.4,0.9991,8,29,2325,3.07,5,12.4,0.64,190,0.43,white
2501,11.4,0.037,0.24,0.99076,5.9,32,2502,3.21,6,1.6,0.51,115,0.23,white
3921,9.4,0.123,0.24,0.9953,6.8,35,3922,3.07,5,6.6,0.48,116,0.3,white
5293,13,0.03,0.4,0.98926,6.1,19,5294,3.19,6,1.2,0.96,84,0.15,white
4667,10.8,0.03,0.27,0.99402,6,39,4668,3.15,5,12,0.34,98,0.16,white
6045,12.6,0.037,0.24,0.98942,6.4,31,6046,2.9,7,3.2,0.66,95,0.29,white
2728,10.2,0.044,0.31,0.9928,6.5,30,2729,3.49,7,1.7,0.5,127,0.18,white
3920,10.1,0.048,0.33,0.9974,7.5,42,3921,3.37,6,7.7,0.59,180,0.28,white
4352,10.3,0.046,0.14,0.9937,5.6,48,4353,3.3,5,5,0.71,198,0.35,white
383,9.4,0.071,0.45,0.9991,9.9,16,384,3.39,5,2.3,0.62,40,0.54,red
6248,12.2,0.036,0.39,0.9908,7.1,30,6249,3.28,8,2.1,0.43,124,0.25,white
2575,9.6,0.084,0.19,0.99516,6.4,21,2576,3.49,4,2,0.63,191,0.27,white
3307,11,0.036,0.32,0.99096,6.2,74,3308,3.22,6,1.1,0.41,184,0.16,white
818,10.2,0.083,0.18,0.9963,7.7,6,819,3.29,6,2.4,0.6,20,0.61,red
5716,9.1,0.042,0.52,0.99839,7.6,61,5717,2.98,6,13.2,0.47,148,0.31,white
3743,11.5,0.054,0.03,0.99508,6.9,7,3744,3.45,6,2.3,0.63,16,0.74,red
5402,8.8,0.205,0.5,1.00242,9.9,48,5403,3.16,5,13.8,0.75,82,0.5,red
4961,10.9,0.044,0.56,0.9924,6.1,47,4962,3.3,7,2.8,0.57,179,0.3,white
3704,11.2,0.104,0.25,1.001,9.8,35,3705,3.41,5,2.5,0.67,155,0.88,red
1887,11.4,0.068,0,0.99533,7.6,30,1888,3.48,6,2.1,0.65,35,0.715,red
4121,9.5,0.075,0.24,0.99466,6,49,4122,3.21,5,5.3,0.43,201,0.2,white
632,9.1,0.066,0.42,1,7.4,53,633,2.96,5,19.8,0.44,195,0.28,white
5048,9.5,0.043,0.44,0.99551,6.4,54,5049,3.18,5,8.2,0.48,201,0.34,white
5596,12,0.074,0.47,0.99638,10.5,9,5597,3.23,6,2.2,0.76,23,0.36,red
2925,11.1,0.095,0.49,1.00315,15.5,10,2926,2.92,5,4.2,0.74,23,0.645,red
1466,9.1,0.053,0.26,0.9943,5.8,17,1467,3.24,5,4.5,0.46,126,0.555,white
6012,12.2,0.058,0.27,0.99198,6.4,27,6013,3.22,6,5,0.49,151,0.3,white
3863,10.5,0.048,0.22,0.99256,6.3,41,3864,3.16,6,3.3,0.5,161,0.25,white
3882,13.2,0.036,0.16,0.98856,5.4,34,3883,3.2,8,2.7,0.53,128,0.53,white
5834,10.5,0.053,0.49,0.993,7.9,15,5835,3.16,5,1.6,0.47,144,0.2,white
4308,10.7,0.057,0.26,0.9917,5.9,17,4309,3.24,5,1.5,0.36,141,0.32,white
5365,9.8,0.035,0.34,0.9965,7.6,26,5366,3.08,6,9.7,0.49,143,0.22,white
4883,9.8,0.152,0.71,0.9927,6,9,4884,3.12,6,1.5,0.46,55,0.19,white
2220,9.5,0.073,0.49,0.9978,12.4,19,2221,3.02,5,4.6,0.61,43,0.42,red
5042,9.6,0.074,0.07,0.9973,7.2,5,5043,3.32,6,1.4,0.81,20,0.52,red
904,10.4,0.047,0.3,0.992,5.8,36,905,3.26,5,1.1,0.45,131,0.22,white
5337,9,0.063,0.37,0.9978,7.3,48,5338,2.89,6,14.3,0.38,191,0.22,white
5863,10,0.062,0.32,0.99728,7.3,31,5864,3.3,7,2.1,0.65,54,0.48,red
928,10,0.034,0.48,0.9958,9.8,5,929,2.87,5,9.85,0.29,110,0.42,white
4982,9.5,0.052,0.32,0.99657,6.1,52,4983,3.39,5,7.8,0.65,183,0.33,white
4630,12.1,0.048,0.1,0.99306,6.3,12,4631,3.55,5,1.6,0.51,26,0.6,red
772,10.7,0.049,0.28,0.9952,6.2,54,773,3.19,6,12.2,0.37,133,0.24,white
6457,11.4,0.023,0.38,0.99047,6.9,30,6458,3.11,5,1.15,0.38,105,0.19,white
634,8.7,0.073,0.29,0.9984,6.8,56,635,3.06,6,15.4,0.41,173,0.23,white
6398,9.9,0.08,0.22,0.99613,8,25,6399,3.3,5,2.1,0.49,105,0.6,red
4307,9.1,0.053,0.3,0.9986,7.4,48.5,4308,3.14,7,12.8,0.49,229,0.19,white
769,11.1,0.022,0.34,0.9912,6.7,22,770,3.23,6,1,0.57,94,0.19,white
2440,9.5,0.045,0.21,0.99341,5.9,57,2441,3.32,5,1.7,0.44,135,0.19,white
4183,9.1,0.109,0.29,0.99801,8.4,31,4184,3.15,5,2.6,0.5,119,0.59,red
5384,10.9,0.08,0.23,0.99538,6.7,11,5385,3.36,5,2.1,0.7,119,0.64,red
3185,10.3,0.043,0.44,0.9932,7.6,25,3186,3.11,6,1.4,0.75,109,0.16,white
2126,12.3,0.023,0.26,0.9893,5.7,21,2127,3.07,6,2.2,0.54,95,0.18,white
3825,11.7,0.062,0.31,0.9917,7.2,31,3826,3.35,6,1.6,0.44,173,0.19,white
4425,12.5,0.03,0.35,0.9912,6.4,34,4426,3.36,8,4.8,0.6,101,0.32,white
419,13,0.032,0.36,0.99313,8.4,21,420,2.95,6,11.1,0.39,132,0.36,white
6197,12.4,0.032,0.28,0.9922,6.5,31,6198,3.02,6,11.25,0.38,87,0.43,white
2794,9.4,0.084,0.31,0.9984,9,24,2795,3.31,5,2.7,0.61,125,0.47,red
